Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,t
-0.20398476247532177,-0.3036199267895311,-0.21598148488210972,-0.19452501643687448,-0.3103544507192397,-0.28500636709130084,-0.2923122992908361,-0.2232178748801193,-0.3022449524839672,-0.2702702702702702
-0.1599241783641947,-0.2654182002737766,-0.18383782018565037,-0.29950069327997525,-0.26240573717665594,-0.22278020234227197,-0.2521964270770154,-0.2625040219049861,-0.15724158443977004,-0.25025025025025016
-0.1742423512892885,-0.295134705521798,-0.3004126393692888,-0.22883429508118863,-0.18112283280466362,-0.18659487659879004,-0.24241739012919347,-0.3063013083720274,-0.24879317178877958,-0.23023023023023015
-0.2530896987162216,-0.147865263016902,-0.20027189458963054,-0.2455004107802516,-0.26549266218465495,-0.16319027832080724,-0.19945044747984203,-0.2668507656206352,-0.22528891787065486,-0.21021021021021014
-0.19319692118491116,-0.28312074270668064,-0.1282670566014461,-0.13246062542971532,-0.18238009497476096,-0.2413138599752382,-0.2186826127696449,-0.11983246739021373,-0.19385125794637037,-0.19019019019019012
-0.1370366030728457,-0.22845340552294516,-0.22233256408777324,-0.16162057606435026,-0.2709662155736635,-0.17995515502719794,-0.13031158135486787,-0.19930498209784414,-0.17730058107595184,-0.1701701701701701
-0.1697741972133053,-0.19453513428002123,-0.060647713355399105,-0.1799811312382038,-0.18381239946133388,-0.11419604737728667,-0.09798338960871988,-0.08182104375389765,-0.17979310609830054,-0.1501501501501501
-0.10680323506017109,-0.07057782729207243,-0.1468521597522685,-0.20962621133881681,-0.21055856625922045,-0.11040755408679467,-0.15419363335693917,-0.12251042257744557,-0.13524290845635864,-0.13013013013013008
-0.18862507162338848,-0.09470672387253166,-0.1634367628712666,-0.07396849873920092,-0.04744021832170699,-0.1235972878908462,-0.1810259953685232,-0.19859707855103273,-0.1261360862978881,-0.11011011011011007
-0.13127854725000906,-0.05588378940598845,-0.02126424626070375,-0.10262736659192524,-0.1809846079960123,-0.16116965736801342,-0.053653486547215495,-0.1725643143795228,-0.05837608096974098,-0.09009009009009006
-0.04351163054081553,-0.0708386518195967,-0.055229010994564474,-0.06198324202314729,-0.0819359377557996,0.00998042262987868,-0.013027787103482284,-0.04920644921568025,-0.034406660398055754,-0.07007007007007005
-0.1618626255218001,-0.03820625382046414,-0.08266520804464322,-0.05781196720089561,-0.013586146745663177,-0.062305226341088114,-0.058170719675417745,0.028435794512625005,-0.058352738197656406,-0.05005005005005003
-0.08540663134522808,-0.005319212684237608,0.01396839141356962,-0.008777172124171652,0.0004232072106877295,-0.11977951582031066,-0.09434685910310872,-0.03520515422265194,-0.04199634114972307,-0.03003003003003002
-0.010895591583580104,0.0673042066053092,-0.10779803210655815,-0.09461833252643467,0.028649559912454985,-0.0011823042468145882,0.0033283701975818925,-0.02862050986371306,-0.13588731562102144,-0.010010010010010006
-0.07596004804290317,0.02235255111141337,0.10077499452941023,-0.029208433567192736,0.0631273671500305,0.013111150853357168,0.08624308213846042,-0.003423077802643549,0.010628255081791337,0.010010010010010006
0.03287705603510505,-0.04341778373336364,-0.010791496786522095,0.04784690212652559,0.05369625742098867,0.012793130705960432,-0.06379532357052417,0.022648721305747382,-0.008023055742134674,0.03003003003003002
0.010030925431588573,0.10736329708677364,0.06430751361965957,0.14080093956836032,0.09173819354986512,0.03642267870774812,0.07390458474913691,0.04855284574297157,-0.0005221172911636443,0.05005005005005003
0.055375888045032594,0.07473346704566794,0.05002480930730155,0.08686826442207371,0.06724855403209135,0.0006869681249337956,0.054273890888346936,0.043521267368713444,0.11871512640029898,0.07007007007007005
0.07689800563716216,0.03447521199340692,0.11165875404511856,0.08737585637167468,0.08856516391908267,0.14675046842868938,0.04706345908811203,0.06894027510950523,0.05453158081321215,0.09009009009009006
0.11913191723159808,0.10085295029101027,0.15406354349468043,0.07918384617812711,0.021647225147169283,0.09538866479720666,0.1345772345707674,0.07806729533278217,0.10655139267399821,0.11011011011011007
0.1012111001971171,0.08026275359958865,0.08820623167747911,0.09740421768827814,0.13783579750273373,0.02538127782363013,0.06445904272831252,0.11837714333847293,0.20797068762891563,0.13013013013013008
0.15351617251502303,0.253365988523782,0.18834999804306962,0.13931532164519703,0.21239569326997804,0.12627739266096782,0.16387908761756967,0.08125961860137172,0.18872939789304854,0.1501501501501501
0.1384885465746221,0.15131520307299742,0.15384472422263248,0.1305443534290745,0.13114896163253395,0.02723724253425075,0.23420933405755784,0.1599797205296937,0.16753506321835746,0.1701701701701701
0.21573336106340335,0.08782572390219627,0.1535367100678299,0.19522618894844482,0.12944232811434597,0.18788652972565908,0.19676415298635716,0.21907503512288745,0.1662609628512603,0.19019019019019012
0.29185815246562435,0.22232941844665688,0.19596551644091384,0.20888002244839565,0.2117294200879807,0.1594169802507096,0.16335157537558023,0.2180781223927489,0.2049827664021905,0.21021021021021014
0.23609029790950783,0.18475306671147299,0.17601637867758885,0.32602979955610173,0.28296775830206355,0.2332616910450976,0.13728137323753545,0.17042649462712806,0.08406452945175319,0.23023023023023015
0.25364734970019365,0.3095923572759089,0.20537050827620207,0.24179753426319278,0.3054826037338702,0.27470777359551174,0.18105597781747224,0.2982203812028684,0.28318502635833265,0.25025025025025016
0.20567590600332422,0.2706225776699313,0.311332996554186,0.3199249987999828,0.18885304247291468,0.2539094596760623,0.17181519806663426,0.3462047722848962,0.2630561161168401,0.2702702702702702
0.31707028523231084,0.1934719418830495,0.27486082183045873,0.2628119635256475,0.3049030087764615,0.39470283318343136,0.36238359544580767,0.19971382838683022,0.3495967251926142,0.2902902902902902
0.2628160053363239,0.2756797972883628,0.35779602665966237,0.3492454061727202,0.26790690466394695,0.30380026549021955,0.28824514671758095,0.36130472857854395,0.34210764496980794,0.3103103103103102
0.2783752023478432,0.2644094837313863,0.34040541188787143,0.44105871648308004,0.33269111061700385,0.3441363047307881,0.26655936070168634,0.36471597961200364,0.3483776471629448,0.3303303303303302
0.3645581890853772,0.29879343878150216,0.2853878016248515,0.30999350094957207,0.2238010735127,0.3350970933075485,0.27177578090855353,0.3094345344610323,0.4622421404241214,0.3503503503503502
0.36336756642222495,0.32212838419649076,0.25942205782352473,0.2987943191054104,0.4004050147207214,0.3383137540902982,0.30095336347621177,0.25636578751144984,0.3744638050072327,0.37037037037037024
0.4270555038910374,0.27125750497121365,0.3373346404391524,0.4262486009721126,0.35191715049081895,0.3306168933866331,0.35490458775343225,0.41063865592953624,0.39095289267030564,0.39039039039039025
0.46096494602709825,0.39863424430636574,0.402027424071101,0.39359733935273944,0.3990715832897913,0.4418212078556553,0.324690568882702,0.4489816748125157,0.4105230364863578,0.41041041041041026
0.37869688482170516,0.3618861444310822,0.40612160892748783,0.3948541942271795,0.396698411687917,0.4391429409363086,0.48949634264635017,0.45790971746831577,0.5330207648209764,0.4304304304304303
0.42868805520221226,0.37758874524040986,0.38076442466376736,0.4464271742935136,0.3705709076172594,0.4963457902849389,0.3848997361448621,0.4817010858291898,0.4409641998196402,0.4504504504504503
0.5266001270026266,0.47617448558237707,0.4892199828366826,0.45510466729865473,0.4648562449304739,0.4071058299465219,0.3994502231387897,0.498406322728558,0.3086783948019877,0.4704704704704703
0.5029326045889455,0.5494522542551055,0.36731946686226813,0.518163425082866,0.4305221172883226,0.4153588377606666,0.46999355056026554,0.45912683032850804,0.45325724129562506,0.4904904904904903
0.5059953210430956,0.43888891098800686,0.4074105391686328,0.49329882892985144,0.43592206187430943,0.4579247555555544,0.5428720863378051,0.5288456759486871,0.46777463493210764,0.5105105105105103
0.5510968297151693,0.5763908028148235,0.4921512815757089,0.45982770482797036,0.5187461820413809,0.4869016845229651,0.5519853288780096,0.5567149708819537,0.5209983259467724,0.5305305305305303
0.4707025753790267,0.3981194368003936,0.6106208814721452,0.4483383450574402,0.4967526428956413,0.49291680495766566,0.4765417574871414,0.5169585481505923,0.5004085642910313,0.5505505505505504
0.5476073550277787,0.5439134289128159,0.536474890967847,0.43264517542954045,0.48080252088840775,0.4211628934398465,0.528549585679476,0.4632967301992925,0.47479895832282715,0.5705705705705704
0.6007829030987062,0.5012166957577946,0.48005825064813645,0.47919315730747136,0.5772846409810191,0.5220320940480864,0.5377850061047592,0.6343470768315314,0.4746186410878682,0.5905905905905904
0.6256023948212878,0.5408566317964961,0.5741896375399029,0.601605736785636,0.5150359147556332,0.5540583819488635,0.5710515051155576,0.5464991140133268,0.5361427201827955,0.6106106106106104
0.5181770600723198,0.509161482742699,0.592656129654226,0.48950140712646556,0.5569187515581343,0.5787604129682549,0.571271532642531,0.4961875804717667,0.5812626198385326,0.6306306306306304
0.5595241065360613,0.5423716919716791,0.619000663294188,0.5769720596141992,0.6088189512808725,0.5543506642950096,0.5249163977794239,0.6271971425535918,0.6482029604411702,0.6506506506506504
0.6045566346722338,0.5696802838504499,0.5649276492921563,0.6483789738076006,0.6326063586802169,0.5822228286976201,0.5224113699334852,0.6590640333127818,0.6637820102049377,0.6706706706706704
0.5839756618969839,0.5810785024577598,0.558439207083651,0.6296747533571599,0.6584335410289999,0.6531496203771139,0.6072083064029641,0.6276422938362118,0.5771960931208279,0.6906906906906904
0.5915314954791804,0.6316944832865015,0.6170331714371304,0.6890028632389049,0.6939595028079855,0.6714741725488849,0.5519454016240909,0.6384856530625052,0.5869245774886039,0.7107107107107105
0.6577122658939459,0.7398317445409074,0.6442759434390871,0.6621552527004363,0.6257613589281484,0.6265633880202923,0.6916733689131512,0.6903704281021179,0.624506421109893,0.7307307307307305
0.6179261269352089,0.6038939696967368,0.7155083884724611,0.7152586619662245,0.595687808566203,0.6345471743460847,0.6375931166621064,0.5875527986891204,0.5056704489453349,0.7507507507507505
0.5579817719716939,0.6396569184137739,0.7518598602747839,0.6210096862672373,0.7297791175652385,0.64762635444757,0.5960735383960674,0.6546192229744451,0.7083787600893319,0.7707707707707705
0.6769491495665372,0.5713923435839448,0.622203287086139,0.6199106715404459,0.7284371653469512,0.7002728449602497,0.6427750411733912,0.6295895299440292,0.5989573310046983,0.7907907907907905
0.6488126601683756,0.544058334878478,0.6438887183469724,0.7689440352463048,0.6550692355354931,0.6778674280796492,0.6446719352177108,0.7168403914644592,0.671708117534335,0.8108108108108105
0.6443453214622884,0.7504799919197741,0.677743216519281,0.7001131841320694,0.7159821161684246,0.6886310088007759,0.6743598795155908,0.679615989285173,0.6154152715365133,0.8308308308308305
0.6132268050232521,0.6250463904308214,0.6790251072263226,0.6980377270445458,0.672633634519008,0.7609146112305472,0.7388061550385266,0.8193926015996795,0.6908228741727155,0.8508508508508505
0.7525074512113253,0.664536507150109,0.7261058367212521,0.6757822473651427,0.6239512743219082,0.6723506909428281,0.6295949312416125,0.7284687277858485,0.7112317184091168,0.8708708708708706
0.6004778493093129,0.7128965233922849,0.7361203411565466,0.7932181912005729,0.763742261804668,0.6617463426199851,0.6184546441392279,0.668245110030528,0.6700829312864017,0.8908908908908906
0.6366024950477479,0.7671150510270999,0.7344640244751267,0.7476607900258393,0.7388717685131301,0.7158271616999445,0.7384717229347965,0.6540319818738326,0.7458502920277578,0.9109109109109106
0.7172353281553804,0.7467914353754295,0.798231195834977,0.7577960070836012,0.7371467200635197,0.8190610239844089,0.7221634879172051,0.8272930186089706,0.7220865933188864,0.9309309309309306
0.8016610432740269,0.8335236742546427,0.7322877177705066,0.7102393615406192,0.8247135658702024,0.7658534607705161,0.7483745158958756,0.832530445644817,0.7779578446613785,0.9509509509509506
0.8146159574766699,0.7400057810287533,0.6965902652347199,0.7553324590848248,0.820766269276364,0.6721724588538477,0.7713579890152206,0.7702848598156373,0.7067629468979836,0.9709709709709706
0.700035436268901,0.6663712510396738,0.6797545066615022,0.7386230697600765,0.7257033868235038,0.8006158781213374,0.7487321491448845,0.7572201957766548,0.7484923753198817,0.9909909909909906
0.7572982475979073,0.7731276432601131,0.7147728636645007,0.7631786433076732,0.710753554587849,0.7762008341148798,0.8061643442467297,0.8105949210099912,0.7754601818312794,1.0110110110110107
0.6987987026371094,0.7802940296247405,0.7221086253332983,0.7922005334053338,0.6795863582338679,0.7876051346261922,0.7296714453938135,0.7579798646599525,0.7391982793302244,1.0310310310310307
0.8327750015337132,0.7412696883391393,0.6880434568074655,0.7588428321536866,0.7825257627025322,0.7054099065152649,0.7854335280580697,0.6042416651199265,0.6779866732637063,1.0510510510510507
0.7160362739295073,0.7732324437131438,0.8230237954474697,0.7500272732910138,0.770558170343324,0.7554523931653446,0.748326306485512,0.7263284428304835,0.8171845736242742,1.0710710710710707
0.7901162429733617,0.7679566324498757,0.8065394219876378,0.8381709571929874,0.8154358878999338,0.7689717669644994,0.7407807468024168,0.7913871081949403,0.7942325559924702,1.0910910910910907
0.8561039892458888,0.8911806175186536,0.7833151639262608,0.7559620168142916,0.80509723774984,0.8437074832126294,0.8352272457634187,0.8277961490231579,0.8290443638015365,1.1111111111111107
0.8002853327873737,0.7807684563305407,0.766911585261497,0.8824061104318657,0.7785894152086652,0.7671509762682842,0.8398586913116297,0.8359427892830955,0.757085791229344,1.1311311311311307
0.8916430877022159,0.7484629696608751,0.7390878016953002,0.8958587393339277,0.7979175855358469,0.7724145739410987,0.7210360664711729,0.8628843143937484,0.8564389866138838,1.1511511511511507
0.7811468455695572,0.8386189445563433,0.7786612768904471,0.7574128732233998,0.7467469402483911,0.7491735296700665,0.7685472946496811,0.7735322094750152,0.8609529533303861,1.1711711711711708
0.8494074612311346,0.7398363743317491,0.9233433905847163,0.9125648165671387,0.8923669396178912,0.8665599684701513,0.8455471542546217,0.7992716300467567,0.831231011097971,1.1911911911911908
0.8797065542898945,0.8583933178764817,0.7265028630197796,0.7980131908568994,0.8104148388996422,0.8152510823548129,0.8905540472283546,0.8184632587347137,0.8871586057526377,1.2112112112112108
0.8359504998788417,0.8632854738565003,0.8500266122700701,0.9097459538368279,0.8735538895900843,0.8790270679576533,0.8096380703148038,0.8816413195721899,0.7269278612078455,1.2312312312312308
0.9179498504157173,0.8064187251726248,0.8858159857409109,0.8217134323969264,0.8157467219941116,0.841809620671681,0.8394436311844471,0.7674856117586675,0.7969346198262918,1.2512512512512508
0.8815483107329516,0.8261508258521477,0.860948442984422,0.893770569470365,0.8576844427842926,0.8822514591326687,0.7834745003923911,0.8060411309416242,0.7946001818866206,1.2712712712712708
0.7775918748527354,0.8294383342326864,0.8436241084624659,0.8092656789215256,0.8909676945390145,0.8176326697637893,0.9850049236583405,0.904128250851651,0.7869062201767849,1.2912912912912908
1.0625369707378751,0.9453504973891398,0.903010532703433,0.8979063075523113,0.8509167498474004,0.8923346218878109,0.8883628945428772,0.8505452292506425,0.8326322008198102,1.3113113113113108
0.9020065238709775,0.8893220026854267,0.8144079286724364,0.8752909765494297,0.8288133348623002,0.8419685232937095,0.9143049970391092,0.8875614068868962,0.8719673951986172,1.3313313313313309
0.8797390366946647,0.814181198531249,0.9021491217719353,0.9546649129414944,0.9906323915362785,0.8367336999938013,0.9072729155553199,0.794263650618428,0.9522183353718806,1.3513513513513509
0.8090637116593955,0.8166307310121523,0.9505392211781659,0.918198962617773,0.8690801115659024,0.9267331298507886,0.9256665354606313,0.9082414890422992,0.8841772566368958,1.3713713713713709
0.8875650228305294,0.879599319408821,0.8314079125651911,0.8409438152224568,0.9118902843355443,0.8219739206690906,0.9138807770307397,0.9576400227560844,0.9143615398883876,1.391391391391391
0.8647963352394055,0.8871264892138964,0.8468018064600447,0.905363057485156,0.8837464573931132,0.8936543208368107,0.8710340996866353,0.9333927662488637,0.8730166371243134,1.411411411411411
0.9241772524148991,0.8535434066337169,0.8987565878750129,0.8603343265764147,0.8532981648694795,0.9085445745371863,0.929160230889789,0.923304978029041,0.9811757683401565,1.431431431431431
0.9145630172707984,0.9105412032102373,0.9454581425007829,0.9069848864815727,0.9616924672456888,0.9082923473039213,0.8999364994737742,0.9148640629277544,0.8532978070127555,1.451451451451451
0.9925082550945059,0.8899912334348006,0.9668151956786679,0.9780890822874695,0.9194158983878474,0.9030464754207037,0.9646865839105974,0.925662446156307,0.8448143068861955,1.471471471471471
0.9107113827374906,0.957440296587684,0.9376301617870699,0.983494959236666,0.9206444225806114,0.9537521761076824,0.8668214220060475,0.9340097929733437,0.9136520963283803,1.491491491491491
0.9328821927472456,0.9290774303408579,0.8737317800542577,0.9174433437243871,0.7934241996280338,0.8753099140021644,0.8801438901306081,1.0259560600241542,1.0009595372329732,1.511511511511511
0.9293091578282613,0.9060264219363848,0.854965679649305,0.8724573027397776,0.9250439529218711,0.9848645762093414,0.9437440259727179,0.9948678446464441,0.8925744520131265,1.531531531531531
0.9066166372418516,0.9208226981976249,0.9261900561968528,0.9199900622536535,0.9560192168749194,0.9859803258875439,0.9780233991119824,0.917722960691733,0.9024664589707422,1.551551551551551
0.9081053716518463,0.8731399404391385,0.9371882628636833,1.0226508031879735,0.9314250749301539,0.9316029958272186,0.9245334480817606,0.9310479893163118,0.9920523784446358,1.571571571571571
0.9754430162706098,0.9646302158472542,0.8653653905774561,0.9160790055870313,0.9129713124080872,0.9171750278479928,0.8847666187736373,0.9212621408163628,0.8623970760924556,1.591591591591591
0.9623991885705468,0.9425580549766186,0.9263873560722975,0.8533429744284123,0.9830402614412544,0.8667162454499754,0.917450038198056,0.8755645673465684,0.8760903733125057,1.611611611611611
0.8948215110081644,0.9054438837670873,0.9429054644786081,0.8597364613694323,0.9385989877529828,0.8815702354197701,0.9013823872576752,0.9484243794032522,0.8371042873333487,1.631631631631631
0.8734121143772008,0.9349737470136169,0.9813371191874646,0.8720452607990281,0.9581140400204776,0.8950884779320607,1.023925798529241,0.9169087306269192,0.8032110817221619,1.651651651651651
0.9284018536742925,0.9049380894797596,0.8822442197413399,0.9875366164591483,0.9836057738628432,0.9412666367428091,0.9767078124038376,0.9856747890467786,0.8697394573535865,1.671671671671671
0.9924343383773622,1.0587215680602249,0.9622105657065779,0.9195525578503827,0.9844068313388552,1.013535138097417,0.9975844893239063,0.9276781629407526,0.8420738762579233,1.691691691691691
0.935480749828134,0.9142891664240003,0.878393429282131,0.9019970994682217,0.871145243445859,0.8597609050631796,0.9519344562949011,0.9502877537192935,0.8759804544205034,1.711711711711711
1.026582001060984,0.965202052945159,0.9179309476287087,0.9588172760815044,0.9560751355486872,0.9859363895338544,0.9115040951368205,0.9773024959613528,1.0096802222442416,1.7317317317317311
0.9028210662460927,0.9597969808570808,0.9376607431719309,0.991541687438167,0.9034934821417919,0.9505808215604715,1.0002377628268528,0.9112011329002444,0.8931213062854291,1.7517517517517511
0.950885315035871,0.9038858517000905,1.0196991010474687,0.9383383190601952,0.8434140845316425,0.9620419716481674,1.0265007648325708,0.98279430620893,0.905022067752371,1.7717717717717711
0.8201341526835381,0.9462322355883965,1.1116645576927269,0.9081300345968468,0.9602205796721307,0.9553336568820239,0.975047310572807,0.8915543177619185,1.0065441742106234,1.7917917917917912
0.9182322467046898,0.931968905358585,0.9606929245154191,0.9605053041629583,0.8611195863055507,0.9157083954723719,0.9468030248079574,0.9638013951384551,0.9475697528044035,1.8118118118118112
0.934548907181697,0.962480650600505,0.9747695479302521,0.9924865006405479,0.9266809128281925,0.9331337990730283,1.0040536621235343,0.9030043642373831,1.0269619561546819,1.8318318318318312
0.9774669455686841,0.9647354764229411,1.0022971375795913,0.8717494037422537,0.8264583145658504,0.9574559950385457,0.9333643142839604,0.8867544180336481,0.992717595741715,1.8518518518518512
1.0392966136908208,0.9921447758825204,0.8856807105999962,0.8860958716038901,0.9027124037139446,1.0121363535478398,0.9919905511177332,0.9613795778584369,0.949063072375587,1.8718718718718712
0.9572850946592935,0.9946889195581183,0.9938210852776451,1.0563552447277824,0.9320474837634571,0.9435482789622788,0.919958704375913,0.9088848867251348,1.0546912470610843,1.8918918918918912
1.0299415828510086,0.936892551429877,0.8951587107521227,0.9805557176485536,0.9568577810539384,1.026200657625633,0.9087274093223003,0.8740521114530906,0.9921961333285841,1.9119119119119112
0.9919733290273268,0.9326446918480178,1.0403448738692023,0.9786696618176727,0.9318962556701545,1.0168130787406067,0.9872115191994464,0.8923277453624336,0.9252764697764709,1.9319319319319312
1.0097885491132261,0.9309805059318441,1.0326455283492169,0.8931216920947207,0.9142490647632537,0.9504771623623809,0.9773674505238247,0.9063087531194282,0.9006758646005576,1.9519519519519513
0.9386851909745529,0.9188663795095171,0.9870699179795223,0.9149378621053675,0.9169415536455207,0.9816554152738847,1.057208252532948,0.9647691650295456,1.0792226528690816,1.9719719719719713
1.0327069854596083,0.8763137730650503,0.9231224925679022,0.9522164988183176,1.0400680676230896,1.0267698007321036,0.9494520650531134,0.8829097556274471,0.9346393072730137,1.9919919919919913
0.9112182699183992,0.9950500568841127,1.0482677473981106,1.028742637550646,0.9413341081249789,0.9075945572321719,0.9660388615941096,0.9043236983118934,1.0005748657021536,2.0120120120120113
0.9909800817566536,0.962241478595538,0.9792065699317195,0.9725063783239868,0.9613271274525561,0.9271004153946187,0.9092251854312055,0.9725030751540691,0.9904863354886999,2.0320320320320313
0.9199232680467626,0.9569627385106252,0.9730385502032682,0.8887446907038716,1.061734835713637,1.0112197017806814,0.87406236113195,1.0350243956829515,1.0099416466842555,2.0520520520520513
0.9428737586276728,0.8858942990259491,0.9977582035823592,1.046864269274443,0.8816494221107705,1.0093515238966224,0.8797402836908941,0.9231450254733522,1.0456647299983879,2.0720720720720713
0.896917782975143,0.8949359587208716,0.884370634656954,1.0503445674984124,0.8665432224975953,0.936930454536686,0.9931433574212073,0.979433633353111,0.8394111091630001,2.0920920920920913
0.9453315186427841,0.8453769412678755,0.9925738852008806,1.0161557555943321,0.9200387759449754,0.9244452664725863,0.9123169595807608,1.0298017841544098,0.9483112830562827,2.1121121121121114
0.9898214331343395,0.9671175367457362,1.022070995954187,0.9192736865919794,0.952479296649906,0.9991911762698287,1.0286049364558718,0.9893984035583185,0.9673211722891536,2.1321321321321314
0.9699011033565791,1.0068010779725263,0.9902896755917733,0.9428372860168706,0.9159649039511388,1.0373739290007946,1.0444529661314432,1.0444247334247203,1.0487900101798662,2.1521521521521514
0.9069843650801533,1.0040880699948855,0.9816355494168031,0.9625620825122035,0.9722173596035389,0.9515639342319637,0.9601024369575961,1.013231302215399,0.947420743565789,2.1721721721721714
1.0489030660763705,0.9714607063725138,0.9276831674354311,0.9831578389011106,0.9709011901726411,0.9309329006832355,1.058287312405422,0.9261462476064287,0.9396414096043059,2.1921921921921914
0.9931825310125493,0.9223845096778469,1.0084992255472365,1.0669358370114055,0.8987504406210576,1.0330614351874978,0.987681467927302,1.054698252868985,1.0114633106449364,2.2122122122122114
1.0276435385559668,0.9767911854293347,0.9872637142558107,0.9115966259025436,0.9852788706760199,1.0189282937824948,1.0334879960158292,1.0039324515100465,0.9485249446709622,2.2322322322322314
1.0173851393541113,0.9782417600885561,0.9785769827032924,0.9441059631006835,0.9062787998976828,0.9187386997154383,0.9668384763179843,1.1186715358722379,1.0144318435146635,2.2522522522522515
0.9457299979825786,1.0142610132434648,0.9508131403917298,0.9795150761334077,1.0138762642945982,0.9352209396083798,1.026931927309595,1.0017080063309038,1.056793697144945,2.2722722722722715
0.8825379733305044,1.018083694203043,1.0225988767635263,0.9526856247340786,0.9907549335135465,0.9665329793021281,0.9326244621187643,1.0660495525065334,1.0547672092365397,2.2922922922922915
0.9348046094125443,0.9672639909243206,1.0429350463086526,0.9563242943350968,1.0899137361701658,1.0302148678160439,1.0117099523374546,1.0254285212417915,0.9373028292783638,2.3123123123123115
1.0425888838061435,0.9795968230424212,1.0007384000522819,0.9086447241229302,1.022378232611039,1.018110402820181,0.9583702390114089,0.9870754484406713,0.880170547098549,2.3323323323323315
0.929379950562884,1.01686694186975,1.0268947078683948,0.9849248950119378,0.9715182958040349,0.9819854043472973,0.9755292643970089,0.9719401969615554,1.0082064556437171,2.3523523523523515
1.0235576017101962,1.0056148435349033,1.0490565823610818,0.9672823120723246,0.9996275668019341,0.8902085589492892,1.0143413458605046,1.0064043368071394,0.973915772843601,2.3723723723723715
0.9528062932768496,0.9748915643774313,1.0628346991955688,0.9927368375939414,0.9904142772407137,1.1049295275308606,0.9920622269818196,1.0233945296469842,1.072753471994904,2.3923923923923915
1.0037274119013875,0.8756410247135248,0.9953544571812954,1.0304328516450283,0.94670885333978,0.9460347299997378,0.9803532012993145,0.9662692857631688,0.9025652770645012,2.4124124124124116
0.8934963326781159,0.9514333170051671,0.9740259242611096,0.9719518803847794,0.911662950949277,1.0672143888345664,1.0210812831870058,0.9878150694895773,1.0167038981719976,2.4324324324324316
1.0436424756413964,1.0272243666168015,0.9645414239167334,0.9795870316177876,1.0398712861266146,1.0626403072552744,1.0254490295685244,0.9889662946413749,0.9509316124738385,2.4524524524524516
0.9838786042585758,0.9933534367652702,0.9865493898805543,0.9995408959797534,1.061455538146308,1.0145955237852073,0.9166116866066014,0.9746324674812896,0.9982227746895554,2.4724724724724716
1.0307044607840437,1.0340720408505406,1.014011491247186,0.9644845042889024,0.9628738951318075,1.0067455170102475,1.014360389122993,1.0779701766436145,1.0323244108214265,2.4924924924924916
0.9964360417088799,0.9696808609902777,1.03385205599607,0.9971620673076331,0.9736786502914748,0.9478557315967726,1.020493012010801,1.0471509037086364,1.0046377308939507,2.5125125125125116
1.0273554099716506,0.9914657511221937,0.9661151191569599,0.901231026193974,0.9628680749455741,0.9308183822610104,0.9498662479754838,0.9003276414152979,0.9984175769408635,2.5325325325325316
0.9828451371551136,1.0276179689113294,0.995434616946348,0.9456353317993011,1.0381435481938504,0.9414159767018971,1.0072317797534258,1.0255372238954543,1.031743381922414,2.5525525525525516
1.0255800992473634,1.0228034800177155,0.938583271216253,1.0140824238994064,1.0485988349783166,0.9182854657633641,0.9222006030421646,0.9935680982788145,0.993409201270706,2.5725725725725717
0.9133859127015431,1.0084486901287573,1.0520627472680477,0.9990593857954372,0.9449449773486076,0.9806613999918767,1.0608307520442246,1.0436325251693686,0.9836970373322282,2.5925925925925917
0.9352637296151889,1.0437421875345345,0.9697262115985692,1.030252631008733,0.9719701159423487,0.921175790107657,0.9774165505617558,0.9700763254666663,1.0653950868043482,2.6126126126126117
1.0259907985859196,1.0564826859534087,1.007613154760417,0.9239797621925624,0.9625977772824252,1.0577695546984016,0.9857890843603511,0.9674819935516448,0.8811021050455862,2.6326326326326317
0.988159785450905,1.0596359987668302,0.9541501951349141,0.9638951142570654,1.00051859931295,1.1126400156375909,1.0499882963236367,0.9791049443897372,1.0277517372343292,2.6526526526526517
0.9790669799194833,0.9079207084909225,0.9755908864470827,0.9867475725078928,1.0286314425442242,0.8698435606741075,0.9833676351056135,0.9266951586944215,1.0786386845853528,2.6726726726726717
0.9818950552800875,0.9665597409784393,0.9565758648063409,0.9862634591409194,1.044095020043984,0.921432763137659,1.0208200591306262,0.9822395497227542,1.0160213445037276,2.6926926926926917
1.0163184766191447,0.974803797652061,1.0764805490330822,0.9803877818563925,0.9771391299625413,1.0217256688851428,0.9388622056751782,1.0635579219574243,1.0402242828612869,2.7127127127127117
0.9619077106041964,0.9733441481763958,1.0095430854120213,1.0619449250177577,0.9420832135596955,1.0027241931570416,0.9630871571020229,1.0419625089661826,1.0596720858221202,2.7327327327327318
1.0174196166817513,0.9100235176621556,0.9835820035920285,0.969143633395021,1.0185994456091951,0.9748158796362578,0.9222813676881312,1.0564370070040152,1.070442070912276,2.7527527527527518
0.946431159311654,1.0572767728928076,0.9448386359741133,0.9763612449728495,1.0216886943887549,0.983184365737447,0.9818115198633469,0.9823192517337345,0.9412981047770077,2.772772772772772
0.9721623363898231,0.9424596808841766,0.9620099527960027,1.0177532483123446,0.9747787224578918,1.011578450479954,1.0440767099475423,0.9556394818408156,1.0286621969442296,2.792792792792792
1.0420648573730646,0.997792237053164,1.0212525269066839,1.01620020282564,1.0010347111373195,0.9665827126676055,1.0039976830073416,0.9072774864970149,1.114583356708054,2.812812812812812
